สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัส โครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/ วิชาเอก,รหัสรับ ร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300601A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเคมี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม เคม)ี-ม.6,,3031,10,1,1,41.9375,41.9375
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300601A,0,A3426,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเคมี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม เคม)ี-ปวช. ฐานวิทย์,,3031,10,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300702B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเครื่องกลและระบบการผลิต (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมเครื่องกล และระบบการผลิต- หลักสูตรนอกเวลา) ม.6,,3017,60,86,27,93.0000,63.5000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300702B,0,A3409,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเครื่องกลและระบบการผลิต (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมเครื่องกล และระบบการผลิต- หลักสูตรนอกเวลา)- ปวช.,,3017,60,9,1,86.0000,86.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300702E,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเครื่องกลและอากาศยาน (หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมเครื่องกล และอากาศยาน- หลักสูตรนานาชาต)ิ- ม.6,,3018,30,15,4,66.2500,46.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300702E,0,A3410,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเครื่องกลและอากาศยาน (หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมเครื่องกล และอากาศยาน- หลักสูตรนานาชาต)ิ- จบนานาชาติ/ ต่างประเทศ,,3018,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107300702E,0,A3411,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเครื่องกลและอากาศยาน (หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมเครื่องกล และอากาศยาน- หลักสูตรนานาชาต)ิ- GED,,3018,30,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)-ม.6 (ใช้คะแนน GPAX),,3028,20,127,21,99.7500,95.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3421,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)- ปวช. ฐานวิท์ย(ใช้ คะแนน GPAX),,3028,20,1,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3432,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)-ม.6 (ใช้คะแนน TGAT-TPAT),,3028,20,114,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3433,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)- ปวช. ฐานวิท์ย(ใช้ คะแนน TGAT-TPAT),,3028,20,3,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3434,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)-ม.6 (ใช้คะแนน A-Level),,3028,20,3,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301401A,0,A3435,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเลียมและเทคโนโลยีธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ปิโตรเลียมและเทคโนโลยีธรณี)- ปวช. ฐานวิท์ย(ใช้ คะแนน A-Level),,3028,20,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301603B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าอุตสาหกรรมและ ปัญญาประดิษ์ฐ(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมไฟฟ้า อุตสาหกรรมและ ปัญญาประดิษฐ์- หลักสูตรนอกเวลา) ม.6,,3013,40,83,26,97.5000,68.7500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301603B,0,A3422,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าอุตสาหกรรมและ ปัญญาประดิษ์ฐ(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมไฟฟ้า อุตสาหกรรมและ ปัญญาประดิษฐ์- หลักสูตรนอกเวลา) ปวช.,,3013,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301603B,0,A3425,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าอุตสาหกรรมและ ปัญญาประดิษ์ฐ(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมไฟฟ้า อุตสาหกรรมและ ปัญญาประดิษฐ์- หลักสูตรนอกเวลา) ปวช.,,3013,40,8,3,93.7500,82.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301901B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเมคคาทรอนิก์ส(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม เมคคาทรอนิกส-์ หลักสูตรนอกเวลา)- ม.6,,3010,90,85,30,96.7500,64.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301901B,0,A3402,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมเมคคาทรอนิก์ส(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม เมคคาทรอนิกส-์ หลักสูตรนอกเวลา)- ปวช.,,3010,90,9,2,96.2500,84.5000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301903B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมยานยนต์สมัยให่ม(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ยานยนต์สมัยใหม-่ หลักสูตรนอกเวลา)- ม.6,,3011,90,38,12,95.2500,64.7500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107301903B,0,A3403,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมยานยนต์สมัยให่ม(หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ยานยนต์สมัยใหม-่ หลักสูตรนอกเวลา)- ปวช.,,3011,90,2,1,90.5000,90.5000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302102B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโยธาและโครงสร้างพื้นฐาน (หลักสูตร นอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โยธาและโครงสร้าง พื้นฐาน-หลักสูตร นอกเวลา)-ม.6,,3012,50,92,35,99.7500,76.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302102B,0,A3404,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโยธาและโครงสร้างพื้นฐาน (หลักสูตร นอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โยธาและโครงสร้าง พื้นฐาน-หลักสูตร นอกเวลา)-ปวช.,,3012,50,13,5,95.2500,81.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302103E,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโยธา (หลักสูตรนานาชาต)ิ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โยธา-หลักสูตร นานาชาติ)-ม.6,,3020,30,4,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302103E,0,A3414,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโยธา (หลักสูตรนานาชาต)ิ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โยธา-หลักสูตร นานาชาติ)-จบ นานาชาติ/ ต่างประเทศ,,3020,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302103E,0,A3415,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโยธา (หลักสูตรนานาชาต)ิ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โยธา-หลักสูตร นานาชาติ)-GED,,3020,30,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302401A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมขนส่งและโลจิสติกส์,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ขนส่งและโลิจสติกส์)-ม.6,,3030,20,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302401A,0,A3424,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมขนส่งและโลจิสติกส์,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ขนส่งและโลิจสติกส์)-ปวช. ฐานวิทย์,,3030,20,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302502A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมพอลิเมอร์,สำนักวิชา วิศวกรรมศาสต์รสาขาวิชาวิศวกรรม พอลิเมอร-์ม.6 - มี GPAX ถึงเกณฑ์,,3021,60,53,14,97.0000,80.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302502A,0,A3422,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมพอลิเมอร์,สำนักวิชา วิศวกรรมศาสต์รสาขาวิชาวิศวกรรม พอลิเมอร-์ปวช. ฐาน วิทย์,,3021,60,4,2,92.7500,83.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302502A,0,A3436,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมพอลิเมอร์,สำนักวิชา วิศวกรรมศาสต์รสาขาวิชาวิศวกรรม พอลิเมอร-์ม.6 - มี GPA ถึงเกณฑ์,,3021,60,7,1,92.5000,92.5000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302503A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโลหการ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โลหการ)-ม.6,,3025,20,14,3,90.5000,83.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302503A,0,A3418,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมโลหการ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม โลหการ)-ปวช. ฐาน วิทย์,,3025,20,3,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302504E,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเคมีและพอลิเมอ์ร(หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมปิโตรเคีมและพอลิเมอร-์ หลักสูตรนานาชาต)ิ- ม.6,,3019,30,6,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302504E,0,A3412,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเคมีและพอลิเมอ์ร(หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมปิโตรเคีมและพอลิเมอร-์ หลักสูตรนานาชาต)ิ- จบนานาชาติ/ ต่างประเทศ,,3019,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107302504E,0,A3413,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมปิโตรเคมีและพอลิเมอ์ร(หลักสูตร นานาชาติ),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชา วิศวกรรมปิโตรเคีมและพอลิเมอร-์ หลักสูตรนานาชาต)ิ- GED,,3019,30,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ม.6 (ใช้คะแนน GPAX),,3027,20,19,2,91.7500,90.7500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3420,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ปวช. ฐานวิท์ย(ใช้คะแนน GPAX),,3027,20,1,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3428,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ปวช. ฐานวิท์ย(ใช้คะแนน TGAT-TPAT),,3027,20,4,4,59.6010,35.5965
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3429,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ปวช. ฐานวิท์ย(ใช้คะแนน A-Level),,3027,20,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3430,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ม.6 (ใช้คะแนน TGAT-TPAT),,3027,20,22,11,44.4400,29.0135
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303001A,0,A3431,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมธรณี,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ธรณี)-ม.6 (ใช้คะแนน A-Level),,3027,20,1,1,25.0250,25.0250
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303402A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอิเล็กทรอนิกส์และระบบสมองกลฝังตัว,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อิเล็กทรอนิกส์และ ระบบสมองกลฝัง ตัว)-ม.6,,3022,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303402A,0,A3417,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอิเล็กทรอนิกส์และระบบสมองกลฝังตัว,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อิเล็กทรอนิกส์และ ระบบสมองกลฝัง ตัว)-ปวช. ฐานวิทย์,,3022,,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303402B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมระบบสมองกลอัจฉริยะและ อิเล็กทรอนิกส์ความถี่สูง (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ระบบสมองกล อัจฉริยะและ อิเล็กทรอนิก์สความถี่สูง-หลักสูตร นอกเวลา)-ม.6,,3014,50,33,5,88.0000,76.7500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303402B,0,A3406,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมระบบสมองกลอัจฉริยะและ อิเล็กทรอนิกส์ความถี่สูง (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม ระบบสมองกล อัจฉริยะและ อิเล็กทรอนิก์สความถี่สูง-หลักสูตร นอกเวลา)-ปวช,,3014,50,1,1,87.5000,87.5000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303501A,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อุตสาหการ)-ม.6,,3032,20,3,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303501A,0,A3427,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ,สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อุตสาหการ)-ปวช. ฐานวิทย์,,3032,20,0,0,0.0000,0.0000
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303502B,0,A3401,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอุตสาหการและการจัดการข้อมูล (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อุตสาหการและการ จัดการข้อมูล- หลักสูตรนอกเวลา)- ม.6,,3016,50,44,11,96.5000,70.2500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170107303502B,0,A3408,สำนักวิชาวิศวกรรมศาสตร์,วิศวกรรมอุตสาหการและการจัดการข้อมูล (หลักสูตรนอกเวลา),สำนักวิชา วิศวกรรมศาสต์ร(สาขาวิชาวิศวกรรม อุตสาหการและการ จัดการข้อมูล- หลักสูตรนอกเวลา)- ปวช.,,3016,50,2,1,94.7500,94.7500
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170108111701A,0,A3901,สำนักวิชาพยาบาลศาสตร์,พยาบาลศาสตร์,สำนักวิชาพยาบาล ศาสต์ร(สาขาวิชา พยาบาลศาสตร์),,0,50,765,50,50.0687,40.1682
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170110111801A,0,A3501,สำนักวิชาสาธารณสุขศาสตร์,โภชนวิทยาและการกำหนดอาหาร,สำนักวิชา สาธารณสุขศาสต์ร(สาขาวิชาโภชนวิท ยาและการกำหนด อาหาร),,0,5,84,7,32.0500,29.0375
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170110112702A,0,A3501,สำนักวิชาสาธารณสุขศาสตร์,อนามัยสิ่งแวดล้อม,สำนักวิชา สาธารณสุขศาสต์ร(สาขาวิชาอนามัย สิ่งแวดล้อม),,0,40,392,40,33.5875,25.7750
มหาวิทยาลัยเทคโนโลยีสุรนารี,วิทยาเขตหลัก,10170110112703A,0,A3501,สำนักวิชาสาธารณสุขศาสตร์,อาชีวอนามัยและความปลอดภัย,สำนักวิชา สาธารณสุขศาสต์ร(สาขาวิชาอาชีวอนา มัยและความ ปลอดภัย),,0,5,86,5,29.8200,29.3400
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111112710A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาอาชีวอนามัยและความปลอดภัย,Admissions,,,3,124,3,36.2875,31.1875
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111210301A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาคณิตศาสตร์,Admissions,,,10,74,10,41.9937,10.4166
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111210402A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาเคมี,Admissions,,,30,115,30,42.3576,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111210503A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาจุลชีววิทยา,Admissions,,,15,43,11,44.7095,15.6527
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111210704A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาชีววิทยา,Admissions,,,20,52,15,43.5319,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111212707A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาฟิสิกส์ชีวการแพทย์,Admissions,,,10,58,10,51.9622,40.3246
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111212811A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชานวัตกรรมเทคโนโลยีวัสดุ,Admissions,,,20,22,2,33.2000,23.6831
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111213109A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,Admissions,,,30,74,15,41.9529,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111213605A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาเทคโนโลยียางและพอลิเมอร์,Admissions,,,35,8,1,33.7661,33.7661
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111220106A,0,C0001,คณะวิทยาศาสตร์,"วท.บ.สาขาวิชาเทคโนโลยีสารสนเทศและการ สื่อสาร (วิชาเอกเทคโนโลยีเกมและการผลิต ดิจิทัลคอนเทนท์, วิชาเอกเทคโนโลยีเครือข่าย และความมั่นคงทางไซเบอร,์ วิชาเอก เทคโนโลยีดิจิทัล)",Admissions,,,10,50,10,48.0872,26.4666
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180111220308A,0,C0001,คณะวิทยาศาสตร์,วท.บ.สาขาวิชาวิทยาการข้อมูลและนวัตกรรม ซอฟต์แวร์,Admissions,,,10,44,8,54.5984,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180112211002A,0,C0001,คณะเกษตรศาสตร์,วท.บ.สาขาวิชาเทคโนโลยีการอาหาร,Admissions,,,40,135,21,90.7500,54.2500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180112500201A,0,C0001,คณะเกษตรศาสตร์,"วท.บ.สาขาวิชาเกษตรศาสต์ร(วิชาเอกพืชไร่, วิชาเอกพืชสวน, วิชาเอกสัตวศาสตร,์ วิชาอก ประมง (รอบ Tcas3-4 ปิดรับสาขาวิชาเอก สัตวศาสตร)์)",Admissions,,,100,154,30,95.7500,56.7500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180112500203A,0,C0001,คณะเกษตรศาสตร์,วท.บ.สาขาเกษตรวิศว์อัจฉริยะ,Admissions,,,30,43,5,89.2500,61.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180113300001A,0,C0001,คณะวิศวกรรมศาสตร์,"วศ.บ.วิศวกรรมทั่วไป ประกอบด้วย สาขาวิชา วิศวกรรมเครื่องกล, สาขาวิชาวิศวกรรมอุตสาห การ,สาขาวิชาวิศวกรรมโยธา, สาขาวิชา วิศวกรรมไฟฟ้า, สาขาวิชาวิศวกรรมเคมีและ สาขาวิชาวิศวกรรมสิ่งแวดล้อม เลือกสาขาวิชา เมื่อขึ้นชั้นปีที่ 2",Admissions,,,150,995,151,74.2915,59.7080
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180113301902A,0,C0001,คณะวิศวกรรมศาสตร์,วศ.บ.สาขาวิชาวิศวกรรมเมคคาทรอนิกส์และ ระบบอัตโนมัติ,Admissions,,,30,148,30,66.7500,53.5830
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180113303703A,0,C0001,คณะวิศวกรรมศาสตร์,วศ.บ.สาขาวิชาวิศวกรรมปัญญาประดิษฐ์และ การสั่งการ,Admissions,,,30,96,30,65.9580,33.7500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114620101A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาการจัดการการท่องเที่ยวและ การบริการ,Admissions,,,30,133,30,99.5000,74.7500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114901105A,0,C0001,คณะศิลปศาสตร์,นศ.บ.สาขาวิชานิเทศศาสตร์,Admissions,,,20,210,20,98.2500,88.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114901421A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาประวัติศาสตร์,Admissions,,,50,104,32,90.0000,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114901802A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาภาษาจีนและการสื่อสาร,Admissions,,,15,108,15,99.7500,92.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114901903A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาภาษาญี่ปุ่นและการสื่อสาร,Admissions,,,40,130,34,99.0000,68.7500
